PC Name,No,Type,State,Winning Candidate,Party,Electors,Votes,Turnout,Margin,Margin %
Ranchi,49,GEN,Bihar [1947 - 1999],Sheo Prasad Sahu,Indian National Congress,737569,339918,46.1 %,108561,31.9%
Rasipuram,15,GEN,Tamil Nadu,Devarajan B.,Indian National Congress,789509,566702,71.8 %,201406,35.5%
Ratnagiri,2,GEN,Maharashtra,Husen Dalwai,Indian National Congress,617107,397572,64.4 %,23845,6.0%
Rewa,9,GEN,Madhya Pradesh [1947 - 1999],Martand Singh,Indian National Congress,801185,452202,56.4 %,116829,25.8%
Robertsganj,53,SC,Uttar Pradesh [1947 - 1999],Ram Pyare,Indian National Congress,804364,389380,48.4 %,90059,23.1%
Rohtak,5,GEN,Haryana,Hardwari Lal,Indian National Congress,742030,446881,60.2 %,30931,6.9%
Ropar,7,GEN,Punjab,Charanjit Singh,Shiromani Akali Dal,866200,644671,74.4 %,74405,11.5%
Rosera,16,SC,Bihar [1947 - 1999],Ram Bhagat Paswan,Indian National Congress,808683,472110,58.4 %,97218,20.6%
Sabarkantha,15,GEN,Gujarat,H.M.Patel,Janta Party,727250,457818,63.0 %,6759,1.5%
Sagar,5,SC,Madhya Pradesh [1947 - 1999],Nandlal Choudhary,Indian National Congress,679457,393071,57.9 %,87441,22.2%
Saharanpur,84,GEN,Uttar Pradesh [1947 - 1999],Yashpal Singh,Indian National Congress,740467,530828,71.7 %,72609,13.7%
Saharsa,20,GEN,Bihar [1947 - 1999],Chandra Kishore Pathak,Indian National Congress,913235,638061,69.9 %,108084,16.9%
Saidpur,49,SC,Uttar Pradesh [1947 - 1999],Ram Smujhawan,Indian National Congress,802047,386886,48.2 %,76534,19.8%
Salem,16,GEN,Tamil Nadu,Rangarajan Kumar Mangalam,Indian National Congress,766792,548043,71.5 %,236175,43.1%
Salempur,42,GEN,Uttar Pradesh [1947 - 1999],Ram Nagina Misra,Indian National Congress,814874,390560,47.9 %,60536,15.5%
Salumber,17,GEN,Rajasthan,Alkha Ram,Indian National Congress,716391,370231,51.7 %,79011,21.3%
Samastipur,17,GEN,Bihar [1947 - 1999],Ramdeo Rai,Indian National Congress,909700,579340,63.7 %,108361,18.7%
Sambalpur,17,GEN,Orissa,Krupasindhu Bhoi,Indian National Congress,779089,429616,55.1 %,139660,32.5%
Sambhal,9,GEN,Uttar Pradesh [1947 - 1999],Shanti Devi,Indian National Congress,666568,349062,52.4 %,41243,11.8%
Sangli,46,GEN,Maharashtra,Patil Prakash Vasantrao,Indian National Congress,717441,476706,66.5 %,141693,29.7%
Sangrur,10,GEN,Punjab,Balwant Singh Ramuwalia,Shiromani Akali Dal,793493,562212,70.9 %,122669,21.8%
Sarangarh,16,SC,Madhya Pradesh [1947 - 1999],Parasram Bharadwaj,Indian National Congress,706488,365081,51.7 %,165179,45.2%
Sasaram,38,SC,Bihar [1947 - 1999],Jagjiwan Ram,Indian Congress (J),826256,435671,52.7 %,1372,0.3%
Satara,44,GEN,Maharashtra,Bhosale Prataprao Baburao,Indian National Congress,712736,473637,66.5 %,95520,20.2%
Satna,8,GEN,Madhya Pradesh [1947 - 1999],Aziz Qureshi,Indian National Congress,730872,433808,59.4 %,99310,22.9%
Sawai Madhopur,11,ST,Rajasthan,Ram Kumar,Indian National Congress,803663,424017,52.8 %,100998,23.8%
Secunderabad,31,GEN,Andhra Pradesh,T.Anjaiah,Indian National Congress,856674,513429,59.9 %,8474,1.7%
Seoni,26,GEN,Madhya Pradesh [1947 - 1999],Gargishanker Mishra,Indian National Congress,678298,366241,54.0 %,52050,14.2%
Serampore,26,GEN,West Bengal,Bimal Kanti Ghosh,Indian National Congress,875228,671287,76.7 %,30231,4.5%
Shahabad,16,GEN,Uttar Pradesh [1947 - 1999],Dharamgaj Singh,Indian National Congress,725078,397220,54.8 %,113159,28.5%
Shahdol,11,ST,Madhya Pradesh [1947 - 1999],Dalbir Singh,Indian National Congress,716012,331385,46.3 %,140257,42.3%
Shahjahanpur,14,GEN,Uttar Pradesh [1947 - 1999],Jitendra Prasad,Indian National Congress,726495,445789,61.4 %,35270,7.9%
Shajapur,33,SC,Madhya Pradesh [1947 - 1999],Bapulal Malviya,Indian National Congress,731379,480847,65.8 %,70276,14.6%
Sheohar,12,GEN,Bihar [1947 - 1999],Ram Dulari Singh,Indian National Congress,839483,491973,58.6 %,80553,16.4%
Shillong,1,ST,Meghalaya,G.G.Swell,Indian National Congress,469793,261564,55.7 %,50826,19.4%
Shimoga,21,GEN,Karnataka,T. V. Chandrashekarappa,Indian National Congress,745840,529421,71.0 %,123674,23.4%
Sholapur,37,GEN,Maharashtra,Kuchan Gangadhar Sinramappa,Indian National Congress,663152,429541,64.8 %,190632,44.4%
Siddipet,32,SC,Andhra Pradesh,G.Vijayaramarao,Telugu Desam,832420,562976,67.6 %,14201,2.5%
Sidhi,10,ST,Madhya Pradesh [1947 - 1999],Motilal Singh,Indian National Congress,743683,373315,50.2 %,119969,32.1%
Sikar,5,GEN,Rajasthan,Bal Ram,Indian National Congress,882753,568435,64.4 %,179559,31.6%
Sikkim,1,GEN,Sikkim,Nar Bhadur Bhandari,Independent,149256,86024,57.6 %,35287,41.0%
Silchar,2,GEN,Assam,Santosh Mohan Dev,Indian National Congress,625148,473196,75.7 %,44079,9.3%
Simla,1,GEN,Himachal Pradesh,Krishan Dutt Sultanpuri,Indian National Congress,565179,309742,54.8 %,196291,63.4%
Singhbhum,51,ST,Bihar [1947 - 1999],Begun Sumbrui,Indian National Congress,614503,242288,39.4 %,60211,24.9%
Sirsa,10,GEN,Haryana,Dalbir Singh,Indian National Congress,786717,516944,65.7 %,81932,15.8%
Sitamarhi,11,GEN,Bihar [1947 - 1999],Ranshresth Khirhar,Indian National Congress,878566,478099,54.4 %,121544,25.4%
Sitapur,17,GEN,Uttar Pradesh [1947 - 1999],Rajendra Kumari,Indian National Congress,729112,379569,52.1 %,93298,24.6%
Sivaganga,33,GEN,Tamil Nadu,P. Chidambaram,Indian National Congress,784016,579544,73.9 %,212533,36.7%
Sivakasi,35,GEN,Tamil Nadu,N. Soundararajan,All India Anna Dravida Munnetra Kazhagam,838018,627315,74.9 %,66478,10.6%
Siwan,5,GEN,Bihar [1947 - 1999],Abdul Ghafoor,Indian National Congress,781000,421832,54.0 %,137992,32.7%
Sonepat,4,GEN,Haryana,Dharam Pal Singh,Indian National Congress,782505,509262,65.1 %,2941,0.6%
South Delhi,2,GEN,Delhi [1977 Onwards],Lalit Maken,Indian National Congress,522980,357448,68.4 %,85051,23.8%
Srikakulam,1,GEN,Andhra Pradesh,Appayyadora Hanumantu,Telugu Desam,692761,503805,72.7 %,124468,24.7%
Srinagar,2,GEN,Jammu & Kashmir,Abdul Rashid Kabuli,Jammu & Kashmir National Conference,640514,470871,73.5 %,286277,60.8%
Sriperumbudur,4,GEN,Tamil Nadu,Maragatham Chandrasekhar,Indian National Congress,787638,587495,74.6 %,109474,18.6%
Sultanpur,26,GEN,Uttar Pradesh [1947 - 1999],Raj Karan Singh,Indian National Congress,758038,412606,54.4 %,160057,38.8%
Sundargarh,20,GEN,Orissa,Maurice Kujur,Indian National Congress,678480,322540,47.5 %,106547,33.0%
Surat,24,GEN,Gujarat,Patel Chhaganbhai Devabhai,Indian National Congress,905831,546817,60.4 %,50675,9.3%
Surendranagar,2,GEN,Gujarat,Jhala Digivijaysinhji Pratapsinhji,Indian National Congress,656235,373805,57.0 %,36378,9.7%
Surguja,12,ST,Madhya Pradesh [1947 - 1999],Vijai Pratap Singh,Indian National Congress,673662,340911,50.6 %,87170,25.6%
Tamluk,30,GEN,West Bengal,Mishra Satyagopal,Communist Party Of India (MARXIST),766616,637176,83.1 %,11692,1.8%
Tarn Taran,3,GEN,Punjab,Tarlochan Singh Tur,Shiromani Akali Dal,811129,478155,59.0 %,64476,13.5%
Tehri Garhwal,1,GEN,Uttar Pradesh [1947 - 1999],Brahma Dutt,Indian National Congress,665741,329439,49.5 %,140592,42.7%
Tenali,14,GEN,Andhra Pradesh,Nissankararao Venkataratnam,Telugu Desam,731629,518765,70.9 %,10438,2.0%
Tenkasi,37,SC,Tamil Nadu,M. Arunachalam,Indian National Congress,735912,556900,75.7 %,191567,34.4%
Tezpur,9,GEN,Assam,Bipin Pal Das,Indian National Congress,672296,538325,80.1 %,14797,2.7%
Thane,10,GEN,Maharashtra,Ghopal Shantaram Gopal,Indian National Congress,975995,571998,58.6 %,115390,20.2%
Thanjavur,31,GEN,Tamil Nadu,Singaravadivel,Indian National Congress,725425,576468,79.5 %,89321,15.5%
Tindivanam,10,GEN,Tamil Nadu,S.S. Eramasamy Padayatchi,Indian National Congress,737933,551174,74.7 %,201858,36.6%
Tiruchendur,38,GEN,Tamil Nadu,K.T. Kosalram,Indian National Congress,749008,508487,67.9 %,223427,43.9%
Tiruchengode,17,GEN,Tamil Nadu,Kannan P.,All India Anna Dravida Munnetra Kazhagam,998164,727054,72.8 %,158066,21.7%
Tiruchirappalli,27,SC,Tamil Nadu,Adaikalaraj,Indian National Congress,795398,605053,76.1 %,102905,17.0%
Tirunelveli,36,GEN,Tamil Nadu,M.R. Janardhanan,All India Anna Dravida Munnetra Kazhagam,757930,534487,70.5 %,85946,16.1%
Tirupathi,20,SC,Andhra Pradesh,Chinta Mohan,Telugu Desam,863056,615351,71.3 %,34781,5.7%
Tiruppattur,8,GEN,Tamil Nadu,Jayamohan A.,Indian National Congress,751122,569260,75.8 %,121787,21.4%
Tonk,13,GEN,Rajasthan,Banwari Lal,Indian National Congress,765205,419094,54.8 %,102709,24.5%
Trichur,9,SC,Kerala,P. A. Antony,Indian National Congress,675704,521761,77.2 %,51290,9.8%
Tripura East,2,ST,Tripura,Baju Ban Riyan,Communist Party Of India (MARXIST),586885,448147,76.4 %,41063,9.2%
Tripura West,1,GEN,Tripura,Ajoy Biswas,Communist Party Of India (MARXIST),622082,486667,78.2 %,3520,0.7%
Trivandrum,20,GEN,Kerala,A. Charles,Indian National Congress,786593,562700,71.5 %,53438,9.5%
Tumkur,8,GEN,Karnataka,G. S. Basavaraju,Indian National Congress,715198,530848,74.2 %,30410,5.7%
Tura,2,ST,Meghalaya,Purno Agitok Sangma,Indian National Congress,281490,147648,52.5 %,78738,53.3%
Udaipur,18,GEN,Rajasthan,Indubala Sukhadia,Indian National Congress,824612,461201,55.9 %,104802,22.7%
Udhampur,5,GEN,Jammu & Kashmir,Girdhari Lal Dogra,Indian National Congress,675228,372077,55.1 %,111490,30.0%
Udupi,18,SC,Karnataka,Oscar Fernandes,Indian National Congress,650251,467815,71.9 %,142336,30.4%
Ujjain,38,SC,Madhya Pradesh [1947 - 1999],Satyanarayan Pawar,Indian National Congress,691919,442412,63.9 %,42359,9.6%
Uluberia,25,GEN,West Bengal,Hannan Mollah,Communist Party Of India (MARXIST),774360,627530,81.0 %,12425,2.0%
Unnao,22,GEN,Uttar Pradesh [1947 - 1999],Ziaurrahman Ansari,Indian National Congress,715790,418146,58.4 %,43996,10.5%
Vaishali,9,GEN,Bihar [1947 - 1999],Kishori Sinha,Indian National Congress,808346,571719,70.7 %,19953,3.5%
Vandavasi,9,GEN,Tamil Nadu,Balaraman L.,Indian National Congress,763132,574975,75.3 %,134892,23.5%
Varanasi,52,GEN,Uttar Pradesh [1947 - 1999],Shyam Lal Yadava,Indian National Congress,684495,376062,54.9 %,94430,25.1%
Vellore,7,GEN,Tamil Nadu,A.C. Shanmugam,All India Anna Dravida Munnetra Kazhagam,748776,561356,75.0 %,74723,13.3%
Vidisha,31,GEN,Madhya Pradesh [1947 - 1999],Pratapbhanu Krishna Gopal,Indian National Congress,716699,442547,61.8 %,9553,2.2%
Vijayawada,13,GEN,Andhra Pradesh,Vadde Sobhanadreeswara Rao,Telugu Desam,864150,633492,73.3 %,28444,4.5%
Visakhapatnam,4,GEN,Andhra Pradesh,Bhattam Sreerama Murthy,Telugu Desam,878786,563836,64.2 %,140431,24.9%
Vishnupur,36,GEN,West Bengal,Ajit Kumar Saha,Communist Party Of India (MARXIST),761725,613196,80.5 %,75640,12.3%
Warangal,39,GEN,Andhra Pradesh,T. Kalpana Devi,Telugu Desam,742756,547314,73.7 %,8456,1.5%
Wardha,27,GEN,Maharashtra,Sathe Vasant Purushottam,Indian National Congress,723787,516340,71.3 %,23423,4.5%
Washim,20,ST,Maharashtra,Ghulam Nabi Azad,Indian National Congress,686573,481264,70.1 %,10359,2.2%
Yavatmal,28,GEN,Maharashtra,Patil Uttamrao Deorao,Indian National Congress,711775,444696,62.5 %,166202,37.4%
