PC Name,No,Type,State,Winning Candidate,Party,Electors,Votes,Turnout,Margin,Margin %
Rajgarh,32,GEN,Madhya Pradesh [1947 - 1999],Digvijay Singh,Indian National Congress,913839,460034,50.3 %,1470,0.3%
Rajkot,4,GEN,Gujarat,Shivlalbhai Veraria,Bharatiya Janta Party,1122841,530530,47.3 %,54860,10.3%
Rajmahal,26,ST,Bihar [1947 - 1999],Simon Marandi,Jharkhand Mukti Morcha,834508,469610,56.3 %,32664,7.0%
Rajnandgaon,22,GEN,Madhya Pradesh [1947 - 1999],Shivendra Bahadur Singh,Indian National Congress,840310,390737,46.5 %,47410,12.1%
Ramanathapuram,34,GEN,Tamil Nadu,Rajeshwaran V.,Indian National Congress,1029957,613762,59.6 %,171526,27.9%
Rampur,8,GEN,Uttar Pradesh [1947 - 1999],Rajendra Kumar Sharma,Bharatiya Janta Party,979613,558369,57.0 %,49809,8.9%
Ramtek,22,ST,Maharashtra,Bhonsle Tejsingharao Laxmanrao,Indian National Congress,914252,438350,48.0 %,137954,31.5%
Ranchi,49,GEN,Bihar [1947 - 1999],Ram Tahal Choudhary,Bharatiya Janta Party,934651,470423,50.3 %,119577,25.4%
Rasipuram,15,GEN,Tamil Nadu,Devarajan B.,Indian National Congress,1004810,637253,63.4 %,272985,42.8%
Ratnagiri,2,GEN,Maharashtra,Govindram Nikam,Indian National Congress,800680,415832,51.9 %,12928,3.1%
Rewa,9,GEN,Madhya Pradesh [1947 - 1999],Bheem Singh Patel,Bahujan Samaj Party,1072702,451747,42.1 %,14316,3.2%
Robertsganj,53,SC,Uttar Pradesh [1947 - 1999],Ram Nihore,Janata Dal,1044748,424706,40.7 %,28017,6.6%
Rohtak,5,GEN,Haryana,Bhupender Singh,Indian National Congress,919868,564886,61.4 %,30573,5.4%
Ropar,7,GEN,Punjab,Harchand Singh,Indian National Congress,1057142,151831,14.4 %,63570,41.9%
Rosera,16,SC,Bihar [1947 - 1999],Ram Vilas Paswan,Janata Dal,966971,610619,63.2 %,260484,42.7%
Sabarkantha,15,GEN,Gujarat,Arvind Trivedi (LANKESH),Bharatiya Janta Party,944583,357736,37.9 %,36418,10.2%
Sagar,5,SC,Madhya Pradesh [1947 - 1999],Anand Ahirwar,Indian National Congress,911505,376907,41.4 %,9348,2.5%
Saharanpur,84,GEN,Uttar Pradesh [1947 - 1999],Rashed Masood,Janata Dal,965458,612731,63.5 %,18342,3.0%
Saharsa,20,GEN,Bihar [1947 - 1999],Surya Narain Yadav,Janata Dal,1062094,772419,72.7 %,198108,25.6%
Saidpur,49,SC,Uttar Pradesh [1947 - 1999],Rajnath Sonkar Shastri,Janata Dal,1030523,425504,41.3 %,16435,3.9%
Salem,16,GEN,Tamil Nadu,Rangarajanm Kumaramangalam,Indian National Congress,1030128,629493,61.1 %,282568,44.9%
Salempur,42,GEN,Uttar Pradesh [1947 - 1999],Harikewal,Janata Dal,1001946,495037,49.4 %,44567,9.0%
Salumber,17,GEN,Rajasthan,Bheru Lal Meena,Indian National Congress,925387,431149,46.6 %,69858,16.2%
Samastipur,17,GEN,Bihar [1947 - 1999],Manjay Lal,Janata Dal,1082788,713698,65.9 %,239032,33.5%
Sambalpur,17,GEN,Orissa,Krupasindhu Bhoi,Indian National Congress,999900,512162,51.2 %,35318,6.9%
Sambhal,9,GEN,Uttar Pradesh [1947 - 1999],Sri Pal Singh,Janata Dal,866398,483850,55.9 %,1705,0.4%
Sangli,46,GEN,Maharashtra,Patil Prakashbapu Vasantrao,Indian National Congress,918893,485913,52.9 %,207680,42.7%
Sangrur,10,GEN,Punjab,Gurcharan Singh Dadahoor,Indian National Congress,956817,104269,10.9 %,5298,5.1%
Sarangarh,16,SC,Madhya Pradesh [1947 - 1999],Paras Ram Bharadwaj,Indian National Congress,922304,362726,39.3 %,45012,12.4%
Sasaram,38,SC,Bihar [1947 - 1999],Chhedi Paswan,Janata Dal,976765,480393,49.2 %,22562,4.7%
Satara,44,GEN,Maharashtra,Bhosale Prataprao Baburao,Indian National Congress,931856,398204,42.7 %,159212,40.0%
Satna,8,GEN,Madhya Pradesh [1947 - 1999],Arjun Singh,Indian National Congress,985756,485858,49.3 %,66251,13.6%
Sawai Madhopur,11,ST,Rajasthan,Kunjilal,Bharatiya Janta Party,1052967,443957,42.2 %,17226,3.9%
Secunderabad,31,GEN,Andhra Pradesh,Bandaru Dattatraya,Bharatiya Janta Party,1183787,533666,45.1 %,85063,15.9%
Seoni,26,GEN,Madhya Pradesh [1947 - 1999],Vimla Verma (W),Indian National Congress,905419,415847,45.9 %,55558,13.4%
Serampore,26,GEN,West Bengal,Sudarsan Roy Chowdhury,Communist Party Of India (MARXIST),1121057,810618,72.3 %,44497,5.5%
Shahabad,16,GEN,Uttar Pradesh [1947 - 1999],Surendra Pal Pathak,Bharatiya Janta Party,888168,438290,49.4 %,31135,7.1%
Shahdol,11,ST,Madhya Pradesh [1947 - 1999],Dalbir Singh,Indian National Congress,947840,337740,35.6 %,43296,12.8%
Shahjahanpur,14,GEN,Uttar Pradesh [1947 - 1999],Satya Pal Singh Yadav (SIWARA),Janata Dal,947741,507063,53.5 %,13316,2.6%
Shajapur,33,SC,Madhya Pradesh [1947 - 1999],Phoolchand Verma,Bharatiya Janta Party,958278,476586,49.7 %,78248,16.4%
Sheohar,12,GEN,Bihar [1947 - 1999],Hari Kishore Singh,Janata Dal,965641,652419,67.6 %,159936,24.5%
Shillong,1,ST,Meghalaya,Peter G. Marbaniang,Indian National Congress,588902,303271,51.5 %,19390,6.4%
Shimoga,21,GEN,Karnataka,K.G. Shivappa,Indian National Congress,1043040,627367,60.2 %,40703,6.5%
Sholapur,37,GEN,Maharashtra,Sadul Dharmanna Mondayya,Indian National Congress,896543,500727,55.9 %,80090,16.0%
Siddipet,32,SC,Andhra Pradesh,Yellaiah Nandi,Indian National Congress,1155205,638820,55.3 %,115262,18.0%
Sidhi,10,ST,Madhya Pradesh [1947 - 1999],Motilal Singh,Indian National Congress,1017409,361521,35.5 %,31624,8.7%
Sikar,5,GEN,Rajasthan,Balram,Indian National Congress,1161197,628850,54.2 %,110685,17.6%
Sikkim,1,GEN,Sikkim,Dil Kumari Bhandari (W),Sikkim Sangram Parishad,201704,118502,58.8 %,100211,84.6%
Silchar,2,GEN,Assam,Kabindra Purkayastha,Bharatiya Janta Party,732998,555107,75.7 %,10851,2.0%
Simla,1,GEN,Himachal Pradesh,Krishan Dutt Sultanpuri,Indian National Congress,738904,408015,55.2 %,46860,11.5%
Singhbhum,51,ST,Bihar [1947 - 1999],Krishna Marandi,Jharkhand Mukti Morcha,760927,344344,45.3 %,46180,13.4%
Sirsa,10,GEN,Haryana,Shailja (W),Indian National Congress,991095,690275,69.7 %,99098,14.4%
Sitamarhi,11,GEN,Bihar [1947 - 1999],Nawal Kishore Ray,Janata Dal,1016278,736253,72.5 %,229151,31.1%
Sitapur,17,GEN,Uttar Pradesh [1947 - 1999],Janardan Prasad Misra,Bharatiya Janta Party,890393,443453,49.8 %,37706,8.5%
Sivaganga,33,GEN,Tamil Nadu,Chindambaram P.,Indian National Congress,997331,622353,62.4 %,228597,36.7%
Sivakasi,35,GEN,Tamil Nadu,Kanga Govindarajulu R.,All India Anna Dravida Munnetra Kazhagam,1076887,683293,63.5 %,163090,23.9%
Siwan,5,GEN,Bihar [1947 - 1999],Brishin Patel,Janata Dal,976411,622535,63.8 %,145892,23.4%
Sonepat,4,GEN,Haryana,Dharampal Singh,Indian National Congress,949007,604686,63.7 %,44802,7.4%
South Delhi,2,GEN,Delhi [1977 Onwards],Madan Lal Khurana,Bharatiya Janta Party,904489,421877,46.6 %,50723,12.0%
Srikakulam,1,GEN,Andhra Pradesh,Viswandham Kanithi,Indian National Congress,860855,568263,66.0 %,26664,4.7%
Srinagar,2,GEN,Jammu & Kashmir,Data Not Available,-,-,-,-,-,-
Sriperumbudur,4,GEN,Tamil Nadu,Maragatham Chandrasekar (W),Indian National Congress,1034447,675883,65.3 %,180572,26.7%
Sultanpur,26,GEN,Uttar Pradesh [1947 - 1999],Vishwanath Dass Shastri,Bharatiya Janta Party,953144,407580,42.8 %,76956,18.9%
Sundargarh,20,GEN,Orissa,Frida Topno (W),Indian National Congress,962483,436783,45.4 %,38070,8.7%
Surat,24,GEN,Gujarat,Kashiram Rana,Bharatiya Janta Party,1409202,609848,43.3 %,106354,17.4%
Surendranagar,2,GEN,Gujarat,Kolipatel Somabhai Gadabhai,Bharatiya Janta Party,838899,392968,46.8 %,10886,2.8%
Surguja,12,ST,Madhya Pradesh [1947 - 1999],Khelsai Singh,Indian National Congress,903744,336940,37.3 %,46992,13.9%
Tamluk,30,GEN,West Bengal,Satyagopal Misra,Communist Party Of India (MARXIST),939938,773742,82.3 %,1062,0.1%
Tarn Taran,3,GEN,Punjab,Surinder Singh Kairon,Indian National Congress,947012,89948,9.5 %,50646,56.3%
Tehri Garhwal,1,GEN,Uttar Pradesh [1947 - 1999],Manbendra Shah,Bharatiya Janta Party,886604,425274,48.0 %,45903,10.8%
Tenali,14,GEN,Andhra Pradesh,Ummareddy Venkateswarlu,Telugu Desam,888033,539963,60.8 %,10171,1.9%
Tenkasi,37,SC,Tamil Nadu,Arunachalam M.,Indian National Congress,926698,619675,66.9 %,182086,29.4%
Tezpur,9,GEN,Assam,Swarup Upadhayaya,Indian National Congress,805795,608316,75.5 %,106317,17.5%
Thane,10,GEN,Maharashtra,Kapse Ramchandra Ganesh,Bharatiya Janta Party,1744592,648313,37.2 %,28317,4.4%
Thanjavur,31,GEN,Tamil Nadu,Thulasiah Vandayar K.,Indian National Congress,919274,644583,70.1 %,162070,25.1%
Tindivanam,10,GEN,Tamil Nadu,Rama Murthee K.,Indian National Congress,953935,647691,67.9 %,170149,26.3%
Tiruchendur,38,GEN,Tamil Nadu,Dhanushkodi Athinthan R.,Indian National Congress,944890,534586,56.6 %,258776,48.4%
Tiruchengode,17,GEN,Tamil Nadu,Soundaram K.S. (W),All India Anna Dravida Munnetra Kazhagam,1270472,798360,62.8 %,314481,39.4%
Tiruchirappalli,27,SC,Tamil Nadu,L. Adaikala Raj,Indian National Congress,1056965,667684,63.2 %,209706,31.4%
Tirunelveli,36,GEN,Tamil Nadu,Janarthanan M.R.,All India Anna Dravida Munnetra Kazhagam,969816,578291,59.6 %,153592,26.6%
Tirupathi,20,SC,Andhra Pradesh,Chinta Mohan,Indian National Congress,1081046,647612,59.9 %,186189,28.8%
Tiruppattur,8,GEN,Tamil Nadu,Jaya Mohan A.,Indian National Congress,985576,668923,67.9 %,190461,28.5%
Tonk,13,GEN,Rajasthan,Ram Narain Berwa,Bharatiya Janta Party,999712,391153,39.1 %,13019,3.3%
Trichur,9,SC,Kerala,P.C. Chacko,Indian National Congress,968128,706087,72.9 %,29231,4.1%
Tripura East,2,ST,Tripura,Bibhu Kumari Devi (W),Indian National Congress,742857,477132,64.2 %,346653,72.7%
Tripura West,1,GEN,Tripura,Santosh Mohan Deo,Indian National Congress,818228,573131,70.1 %,428984,74.8%
Trivandrum,20,GEN,Kerala,A. Charles,Indian National Congress,1047069,721412,68.9 %,43670,6.1%
Tumkur,8,GEN,Karnataka,S. Mallikarjunaiah,Bharatiya Janta Party,975142,605003,62.0 %,18917,3.1%
Tura,2,ST,Meghalaya,Purno A. Sangma,Indian National Congress,353611,203365,57.5 %,94377,46.4%
Udaipur,18,GEN,Rajasthan,Girja Vyas (W),Indian National Congress,1058285,543962,51.4 %,26623,4.9%
Udhampur,5,GEN,Jammu & Kashmir,Data Not Available,-,-,-,-,-,-
Udupi,18,SC,Karnataka,Oscar Fernandes,Indian National Congress,907951,495133,54.5 %,87812,17.7%
Ujjain,38,SC,Madhya Pradesh [1947 - 1999],Satyanarayan Jatiya,Bharatiya Janta Party,911002,448454,49.2 %,51720,11.5%
Uluberia,25,GEN,West Bengal,Hannan Mollah,Communist Party Of India (MARXIST),989854,756137,76.4 %,77481,10.2%
Unnao,22,GEN,Uttar Pradesh [1947 - 1999],Devi Bux Singh,Bharatiya Janta Party,940464,453899,48.3 %,18949,4.2%
Vaishali,9,GEN,Bihar [1947 - 1999],Sheo Sharan Singh,Janata Dal,966531,637893,66.0 %,109843,17.2%
Vandavasi,9,GEN,Tamil Nadu,Krishnaswamy M.,Indian National Congress,970805,660560,68.0 %,177095,26.8%
Varanasi,52,GEN,Uttar Pradesh [1947 - 1999],Sheesh Chandra Dixit,Bharatiya Janta Party,1046984,468995,44.8 %,40439,8.6%
Vellore,7,GEN,Tamil Nadu,Akber Pasha B.,Indian National Congress,1007812,645730,64.1 %,199169,30.8%
Vidisha,31,GEN,Madhya Pradesh [1947 - 1999],Atal Bihari Vajpayee,Bharatiya Janta Party,944772,482893,51.1 %,104134,21.6%
Vijayawada,13,GEN,Andhra Pradesh,Vadde Sobhandreswara Rao,Telugu Desam,1104724,682314,61.8 %,36221,5.3%
Visakhapatnam,4,GEN,Andhra Pradesh,M.V.V.S. Murthi,Telugu Desam,1081726,649981,60.1 %,5138,0.8%
Vishnupur,36,GEN,West Bengal,Sukhendu Khan,Communist Party Of India (MARXIST),935084,738614,79.0 %,190273,25.8%
Warangal,39,GEN,Andhra Pradesh,Surendra Reddy Rama Sahayam,Indian National Congress,946137,594774,62.9 %,51873,8.7%
Wardha,27,GEN,Maharashtra,Ghangare Ramchandra Marotrao,Communist Party Of India (MARXIST),930617,458272,49.2 %,23530,5.1%
Washim,20,ST,Maharashtra,Anantrao Vitthalrao Deshmukh,Indian National Congress,858644,456483,53.2 %,48989,10.7%
Yavatmal,28,GEN,Maharashtra,Uttamrao Deorao Patil,Indian National Congress,896047,433792,48.4 %,70930,16.4%
