PC Name,No,Type,State,Winning Candidate,Party,Electors,Votes,Turnout,Margin,Margin %
Rajapur,1,ST,Maharashtra,Madhu Dandvate,Janta Party,585603,341009,58.2 %,145977,42.8%
Rajgarh,32,GEN,Madhya Pradesh [1947 - 1999],Pandit Vasant Kumar Ram Krishna,Janta Party,636424,347929,54.7 %,32979,9.5%
Rajkot,4,GEN,Gujarat,Mavani Ramjibhai Bhurabhai,Indian National Congress (I),706199,317779,45.0 %,53476,16.8%
Rajmahal,26,ST,Bihar [1947 - 1999],Seth Hemrem,Indian National Congress (I),629351,227326,36.1 %,40190,17.7%
Rajnandgaon,22,GEN,Madhya Pradesh [1947 - 1999],Shivendra Bahadur Singh,Indian National Congress (I),578740,286623,49.5 %,58496,20.4%
Ramanathapuram,34,GEN,Tamil Nadu,Sathiyendran M.S.K.,Dravida Munetra Kazhagam,736600,494332,67.1 %,84133,17.0%
Rampur,8,GEN,Uttar Pradesh [1947 - 1999],Zulfiqar Ali Khan,Indian National Congress (I),700181,386922,55.3 %,70408,18.2%
Ramtek,22,ST,Maharashtra,Barve Jatiram Chaitram,Indian National Congress (I),650601,395366,60.8 %,214763,54.3%
Ranchi,49,GEN,Bihar [1947 - 1999],Shiva Prasad Sahu,Indian National Congress (I),694669,282539,40.7 %,38126,13.5%
Rasipuram,15,GEN,Tamil Nadu,Devarajan B.,Indian National Congress (I),734978,441588,60.1 %,59872,13.6%
Ratnagiri,2,GEN,Maharashtra,Bapusaheb Parulekar,Janta Party,596427,378755,63.5 %,44161,11.7%
Rewa,9,GEN,Madhya Pradesh [1947 - 1999],Maharaja Martand Singh,Independent,718673,411518,57.3 %,238351,57.9%
Robertsganj,53,SC,Uttar Pradesh [1947 - 1999],Ram Pyare Panika,Indian National Congress (I),729419,359001,49.2 %,16002,4.5%
Rohtak,5,GEN,Haryana,Inder Vesh,Janta Party (SECULAR),690015,430889,62.5 %,121440,28.2%
Ropar,7,GEN,Punjab,Buta Singh,Indian National Congress (I),764571,529664,69.3 %,43018,8.1%
Rosera,16,SC,Bihar [1947 - 1999],Baleshwar Ram,Indian National Congress (I),743904,468253,63.0 %,19395,4.1%
Sabarkantha,15,GEN,Gujarat,Patel Shantubhai Cunibhai,Indian National Congress (I),638235,375347,58.8 %,79299,21.1%
Sagar,5,SC,Madhya Pradesh [1947 - 1999],Sahodrabai Rai,Indian National Congress (I),596498,331566,55.6 %,71751,21.6%
Saharanpur,84,GEN,Uttar Pradesh [1947 - 1999],Rasheed Masood,Janta Party (SECULAR),685488,422390,61.6 %,43676,10.3%
Saharsa,20,GEN,Bihar [1947 - 1999],Kamal Nath Jha,Indian National Congress (I),803843,499103,62.1 %,1255,0.3%
Saidpur,49,SC,Uttar Pradesh [1947 - 1999],Rajnath Sonkar Shastri,Janta Party (SECULAR),745675,378280,50.7 %,13983,3.7%
Salem,16,GEN,Tamil Nadu,Palaniappan C.,Dravida Munetra Kazhagam,691389,470633,68.1 %,26258,5.6%
Salempur,42,GEN,Uttar Pradesh [1947 - 1999],Ram Nagina Misra,Indian National Congress (I),760913,361561,47.5 %,15954,4.4%
Salumber,17,GEN,Rajasthan,Jai Narain,Indian National Congress (I),622115,327082,52.6 %,77051,23.6%
Samastipur,17,GEN,Bihar [1947 - 1999],Ajit Kumar Mehta,Janta Party (SECULAR),849825,475011,55.9 %,86524,18.2%
Sambalpur,17,GEN,Orissa,Krupasindhu Bhoi,Indian National Congress (I),722224,340939,47.2 %,109233,32.0%
Sambhal,9,GEN,Uttar Pradesh [1947 - 1999],Bijendra Pal Singh,Indian National Congress (I),626129,285626,45.6 %,15767,5.5%
Sangli,46,GEN,Maharashtra,Patil Vasantrao Banduji,Indian National Congress (I),663222,434207,65.5 %,167645,38.6%
Sangrur,10,GEN,Punjab,Gurcharan Singh,Indian National Congress (I),725096,491564,67.8 %,7615,1.5%
Sarangarh,16,SC,Madhya Pradesh [1947 - 1999],Parasram Ram Prasad,Indian National Congress (I),669627,261588,39.1 %,104609,40.0%
Sasaram,38,SC,Bihar [1947 - 1999],Jagjiwan Ram,Janta Party,751039,391165,52.1 %,51170,13.1%
Satara,44,GEN,Maharashtra,Chavan Yashvantrao Balawantrao,Indian National Congress (U),659862,425436,64.5 %,53033,12.5%
Satna,8,GEN,Madhya Pradesh [1947 - 1999],Gulsher Ahmed,Indian National Congress (I),660435,385797,58.4 %,52119,13.5%
Sawai Madhopur,11,ST,Rajasthan,Ram Kumar,Indian National Congress (I),717760,352888,49.2 %,48131,13.6%
Secunderabad,31,GEN,Andhra Pradesh,P. Shiv Shanker,Indian National Congress (I),845037,383890,45.4 %,28523,7.4%
Seoni,26,GEN,Madhya Pradesh [1947 - 1999],Gargishaker Ramkrishna Mishra,Indian National Congress (I),610655,304864,49.9 %,62796,20.6%
Serampore,26,GEN,West Bengal,Dinen Bhattacharya,Communist Party Of India (MARXIST),774081,501575,64.8 %,106107,21.2%
Shahabad,16,GEN,Uttar Pradesh [1947 - 1999],Dharmgaj Singh,Indian National Congress (I),695196,319176,45.9 %,57496,18.0%
Shahdol,11,ST,Madhya Pradesh [1947 - 1999],Dalbir Singh,Indian National Congress (I),636794,267659,42.0 %,56484,21.1%
Shahjahanpur,14,GEN,Uttar Pradesh [1947 - 1999],Kr. Jatendra Prasad,Indian National Congress (I),685505,340314,49.6 %,6259,1.8%
Shajapur,33,SC,Madhya Pradesh [1947 - 1999],Fulchand Verma,Janta Party,655806,416899,63.6 %,8361,2.0%
Sheohar,12,GEN,Bihar [1947 - 1999],Ram Dulari Singh,Indian National Congress (I),790288,419552,53.1 %,51392,12.2%
Shillong,1,ST,Meghalaya,Data Not Available,-,-,-,-,-,-
Shimoga,21,GEN,Karnataka,S.T. Quadri,Indian National Congress (I),697266,448457,64.3 %,151798,33.8%
Sholapur,37,GEN,Maharashtra,Kuchan Gangadhar Sidramappa,Indian National Congress (I),601206,390707,65.0 %,104606,26.8%
Siddipet,32,SC,Andhra Pradesh,Nandi Yellaiah,Indian National Congress (I),744000,327242,44.0 %,192532,58.8%
Sidhi,10,ST,Madhya Pradesh [1947 - 1999],Moti Lal Singh,Indian National Congress (I),668510,271237,40.6 %,70685,26.1%
Sikar,5,GEN,Rajasthan,Kumbha Ram Arya,Janta Party (SECULAR),775033,455942,58.8 %,34132,7.5%
Sikkim,1,GEN,Sikkim,Pahal Man Subba,Sikkim Janata Parishad,118224,52895,44.7 %,20118,38.0%
Silchar,2,GEN,Assam,Santosh Mohan Dev (Rana Dev),Indian National Congress (I),565048,376008,66.5 %,18606,4.9%
Simla,1,GEN,Himachal Pradesh,Krishan Dutt,Indian National Congress (I),523977,272407,52.0 %,35134,12.9%
Singhbhum,51,ST,Bihar [1947 - 1999],Bagun Sumbrui,Janta Party,574233,171427,29.9 %,16808,9.8%
Sirsa,10,GEN,Haryana,Dalbir Singh,Indian National Congress (I),692956,423139,61.1 %,21501,5.1%
Sitamarhi,11,GEN,Bihar [1947 - 1999],Baliram Bhagat,Indian National Congress (U),814886,471407,57.9 %,32249,6.8%
Sitapur,17,GEN,Uttar Pradesh [1947 - 1999],Rajendra Kumari Bajpai,Indian National Congress (I),655631,295225,45.0 %,45697,15.5%
Sivaganga,33,GEN,Tamil Nadu,Swaminathan R.V.,Indian National Congress (I),725576,514079,70.9 %,134561,26.2%
Sivakasi,35,GEN,Tamil Nadu,Sourdararajan N.,All India Anna Dravida Munnetra Kazhagam,756211,517475,68.4 %,6612,1.3%
Siwan,5,GEN,Bihar [1947 - 1999],M. Yusuf,Indian National Congress (I),719852,337998,47.0 %,15599,4.6%
Sonepat,4,GEN,Haryana,Devi Lal,Janta Party (SECULAR),708973,475413,67.1 %,157791,33.2%
South Delhi,2,GEN,Delhi [1977 Onwards],Charanjit Singh (West Friends Colony),Indian National Congress (I),504959,319353,63.2 %,4100,1.3%
Srikakulam,1,GEN,Andhra Pradesh,Rajagopalarao Boddepalli,Indian National Congress (I),647603,411259,63.5 %,78989,19.2%
Srinagar,2,GEN,Jammu & Kashmir,Farooq Abdullah,Jammu & Kashmir National Conference,519706,RU,,RU,
Sriperumbudur,4,GEN,Tamil Nadu,Nagaratnam T.,Dravida Munetra Kazhagam,720766,451190,62.6 %,82777,18.3%
Sultanpur,26,GEN,Uttar Pradesh [1947 - 1999],Giriraj Isngh,Indian National Congress (I),709769,303235,42.7 %,26081,8.6%
Sundargarh,20,GEN,Orissa,Christopher Ekka,Indian National Congress (I),634386,265565,41.9 %,40951,15.4%
Surat,24,GEN,Gujarat,Patel Chhaganbhai Devabhai,Indian National Congress (I),760862,474650,62.4 %,26661,5.6%
Surendranagar,2,GEN,Gujarat,Digvijaysinh Pratapsinhg Zala,Indian National Congress (I),581146,348574,60.0 %,84516,24.2%
Surguja,12,ST,Madhya Pradesh [1947 - 1999],Chakaradhari,Indian National Congress (I),594287,261154,43.9 %,62289,23.9%
Tamluk,30,GEN,West Bengal,Misra Satyagopal,Communist Party Of India (MARXIST),689405,548787,79.6 %,123051,22.4%
Tarn Taran,3,GEN,Punjab,Lehna Singh,Shiromani Akali Dal,744666,444281,59.7 %,5247,1.2%
Tehri Garhwal,1,GEN,Uttar Pradesh [1947 - 1999],Trepan Singh Negi,Indian National Congress (I),598600,240521,40.2 %,40763,16.9%
Tenali,14,GEN,Andhra Pradesh,Meduri Nageswara Rao,Indian National Congress (I),705166,449548,63.8 %,70350,15.6%
Tenkasi,37,SC,Tamil Nadu,Arunachalam M.,Indian National Congress (I),679386,447818,65.9 %,108316,24.2%
Tezpur,9,GEN,Assam,Data Not Available,-,-,-,-,-,-
Thane,10,GEN,Maharashtra,Mhalgi Ramchandra Kashinath,Janta Party,889904,478845,53.8 %,10275,2.1%
Thanjavur,31,GEN,Tamil Nadu,Singaravadivel S.,Indian National Congress (I),660633,512635,77.6 %,44539,8.7%
Tindivanam,10,GEN,Tamil Nadu,Ramaswamy Padayatchi S.S.,Indian National Congress (I),717771,455048,63.4 %,156898,34.5%
Tiruchendur,38,GEN,Tamil Nadu,Kosalram K. T.,Indian National Congress (I),704399,445880,63.3 %,113819,25.5%
Tiruchengode,17,GEN,Tamil Nadu,Kandaswamy M.,Dravida Munetra Kazhagam,889296,547419,61.6 %,21218,3.9%
Tiruchirappalli,27,SC,Tamil Nadu,Selvaraju N.,Dravida Munetra Kazhagam,722379,519651,71.9 %,73599,14.2%
Tirunelveli,36,GEN,Tamil Nadu,Sivaprakasam D.S.A.,Dravida Munetra Kazhagam,702603,475645,67.7 %,59962,12.6%
Tirupathi,20,SC,Andhra Pradesh,Pasala Penchalaiah,Indian National Congress (I),762941,359863,47.2 %,155306,43.2%
Tiruppattur,8,GEN,Tamil Nadu,Murugian S.,Dravida Munetra Kazhagam,686891,444712,64.7 %,115361,25.9%
Tonk,13,GEN,Rajasthan,Banwari Lal Bairwa,Indian National Congress (I),680969,350660,51.5 %,31202,8.9%
Trichur,9,SC,Kerala,K. A. Rajan,Communist Party Of India (MARXIST),622311,387098,62.2 %,43151,11.1%
Tripura East,2,ST,Tripura,Bajuban Riyan,Communist Party Of India (MARXIST),522218,414540,79.4 %,93906,22.7%
Tripura West,1,GEN,Tripura,Ajoy Biswas,Communist Party Of India (MARXIST),535288,431189,80.6 %,55345,12.8%
Trivandrum,20,GEN,Kerala,A. Neelalohithadasan Nadar,Indian National Congress (I),714687,453458,63.5 %,107057,23.6%
Tumkur,8,GEN,Karnataka,K. Lakkappa,Indian National Congress (I),665831,451867,67.9 %,117061,25.9%
Tura,2,ST,Meghalaya,Puron A. Sangma,Indian National Congress (I),225582,115575,51.2 %,69249,59.9%
Udaipur,18,GEN,Rajasthan,Mohan Lal Sukhadia,Indian National Congress (I),729573,439726,60.3 %,51897,11.8%
Udhampur,5,GEN,Jammu & Kashmir,Karan Singh,Indian National Congress (U),578770,338969,58.6 %,55429,16.4%
Udupi,18,SC,Karnataka,Oscar Fernandes,Indian National Congress (I),605699,430824,71.1 %,159969,37.1%
Ujjain,38,SC,Madhya Pradesh [1947 - 1999],Satyanarayan Jatiya,Janta Party,616131,369007,59.9 %,11326,3.1%
Uluberia,25,GEN,West Bengal,Hannan Mollah,Communist Party Of India (MARXIST),738696,510579,69.1 %,139078,27.2%
Unnao,22,GEN,Uttar Pradesh [1947 - 1999],Ziaur Rehman Ansari,Indian National Congress (I),677173,315733,46.6 %,34869,11.0%
Vaishali,9,GEN,Bihar [1947 - 1999],Kishroi Sinha,Janta Party,746901,370480,49.6 %,3331,0.9%
Vandavasi,9,GEN,Tamil Nadu,Pattuswamy D.,Indian National Congress (I),714275,468039,65.5 %,127154,27.2%
Varanasi,52,GEN,Uttar Pradesh [1947 - 1999],Kamalapati,Indian National Congress (I),665915,357310,53.7 %,24735,6.9%
Vellore,7,GEN,Tamil Nadu,Abdul Samad A.K.A.,Independent,707512,430318,60.8 %,79546,18.5%
Vidisha,31,GEN,Madhya Pradesh [1947 - 1999],Pratapbhanu Krishnagopal,Indian National Congress (I),642322,360501,56.1 %,5080,1.4%
Vijayawada,13,GEN,Andhra Pradesh,Vidya Chennupati,Indian National Congress (I),765506,528323,69.0 %,98702,18.7%
Visakhapatnam,4,GEN,Andhra Pradesh,Appalaswamy Kommuru,Indian National Congress (I),723703,422972,58.5 %,34635,8.2%
Vishnupur,36,GEN,West Bengal,Ajit Kumar Saha,Communist Party Of India (MARXIST),692722,527721,76.2 %,110200,20.9%
Warangal,39,GEN,Andhra Pradesh,Md. Kamaloddin Ahmed,Indian National Congress (I),659014,460588,69.9 %,122042,26.5%
Wardha,27,GEN,Maharashtra,Vasantrao Sathe,Indian National Congress (I),685760,444619,64.8 %,177509,39.9%
Washim,20,ST,Maharashtra,Gulam Nabi Azad,Indian National Congress (I),620782,392774,63.3 %,151478,38.6%
Yavatmal,28,GEN,Maharashtra,Patil Uttamrao Deorao,Indian National Congress (I),650317,403817,62.1 %,200180,49.6%
