PC Name,No,Type,State,Winning Candidate,Party,Electors,Votes,Turnout,Margin,Margin %
Ponnani,6,GEN,Kerala,G.M. Banatwalla,Muslim League Kerala State Committee,1105709,692506,62.6 %,104244,15.1%
Porbandar,5,GEN,Gujarat,Javiya Gordhanbhai Jadavbhai,Bharatiya Janta Party,881831,505670,57.3 %,127288,25.2%
Pratapgarh,24,GEN,Uttar Pradesh [1947 - 1999],Ram Vilas Vedanti,Bharatiya Janta Party,1180569,586686,49.7 %,68460,11.7%
Pudukkottai,32,GEN,Tamil Nadu,"Paramasivam, Raja",All India Anna Dravida Munnetra Kazhagam,1184609,791405,66.8 %,30520,3.9%
Pune,42,SC,Maharashtra,Tupe Vitthal Baburao,Indian National Congress,1392818,830072,59.6 %,93218,11.2%
Puri,8,SC,Orissa,Braja Kishore Tripathy,Biju Janata Dal,1140488,704808,61.8 %,52545,7.5%
Purnea,24,GEN,Bihar [1947 - 1999],Jay Krishna Mandal,Bharatiya Janta Party,1085968,711660,65.5 %,35817,5.0%
Purulia,34,GEN,West Bengal,Bir Singh Mahat0,All India Forward Bloc,994968,747609,75.1 %,157137,21.0%
Quilon,18,GEN,Kerala,N.K. Premachandran,Revolutionary Socialist Party,1061740,765190,72.1 %,71762,9.4%
Rae Bareli,23,GEN,Uttar Pradesh [1947 - 1999],Ashok Singh,Bharatiya Janta Party,1170919,668083,57.1 %,40722,6.1%
Raichur,3,GEN,Karnataka,A.Venkatesh Naik,Indian National Congress,1199449,607194,50.6 %,78278,12.9%
Raiganj,5,GEN,West Bengal,Subrata Mukherjee,Communist Party Of India (MARXIST),1126310,898301,79.8 %,6281,0.7%
Raigarh,13,ST,Madhya Pradesh [1947 - 1999],Ajit Jogi,Indian National Congress,929368,693039,74.6 %,4382,0.6%
Raipur,17,GEN,Madhya Pradesh [1947 - 1999],Ramesh Bais,Bharatiya Janta Party,1123936,709434,63.1 %,83379,11.8%
Rajahmundry,8,GEN,Andhra Pradesh,Girajala Venkata Swamy Naidu,Bharatiya Janta Party,1121041,790514,70.5 %,9912,1.3%
Rajampet,22,GEN,Andhra Pradesh,Annaiahgari Sai Pratap,Indian National Congress,956628,615261,64.3 %,47896,7.8%
Rajapur,1,ST,Maharashtra,Suresh Prabhu,Shiv Sena,802680,442291,55.1 %,65042,14.7%
Rajgarh,32,GEN,Madhya Pradesh [1947 - 1999],Laxman Singh,Indian National Congress,1057319,717177,67.8 %,56234,7.8%
Rajkot,4,GEN,Gujarat,Dr.Kathiriya Vallabhbhai Ramjibhai,Bharatiya Janta Party,1361996,730784,53.7 %,354187,48.5%
Rajmahal,26,ST,Bihar [1947 - 1999],Som Marandi,Bharatiya Janta Party,950723,595560,62.6 %,9,0.0%
Rajnandgaon,22,GEN,Madhya Pradesh [1947 - 1999],Motilal Vora,Indian National Congress,968222,619439,64.0 %,52241,8.4%
Ramanathapuram,34,GEN,Tamil Nadu,"Sathiamoorthy, V.",All India Anna Dravida Munnetra Kazhagam,1078503,613398,56.9 %,24092,3.9%
Rampur,8,GEN,Uttar Pradesh [1947 - 1999],Mukhtar Abbas Naqvi,Bharatiya Janta Party,1313581,818984,62.4 %,4966,0.6%
Ramtek,22,ST,Maharashtra,Rani Chitralekha T. Bhosale,Indian National Congress,1051213,638369,60.7 %,67038,10.5%
Ranchi,49,GEN,Bihar [1947 - 1999],Ramtahal Choudhary,Bharatiya Janta Party,1131596,696139,61.5 %,143580,20.6%
Rasipuram,15,GEN,Tamil Nadu,Saroja V.Dr.,All India Anna Dravida Munnetra Kazhagam,1108272,606630,54.7 %,54377,9.0%
Ratnagiri,2,GEN,Maharashtra,Anant Gangaram Geete,Shiv Sena,856651,495025,57.8 %,31234,6.3%
Rewa,9,GEN,Madhya Pradesh [1947 - 1999],Chandramani Tripathi,Bharatiya Janta Party,1300857,765437,58.8 %,68973,9.0%
Robertsganj,53,SC,Uttar Pradesh [1947 - 1999],Ram Shakal,Bharatiya Janta Party,1418258,777330,54.8 %,26743,3.4%
Rohtak,5,GEN,Haryana,Bhupinder Singh,Indian National Congress,939007,667639,71.1 %,383,0.1%
Ropar,7,GEN,Punjab,Satwinder Kaur,Shiromani Akali Dal,1232653,711520,57.7 %,85504,12.0%
Rosera,16,SC,Bihar [1947 - 1999],Pitambar Paswan,Rashtriya Janata Dal,1077564,697586,64.7 %,43281,6.2%
Sabarkantha,15,GEN,Gujarat,Nishaben Amarsinhbhai Chaudhari,Indian National Congress,1094687,729320,66.6 %,9866,1.4%
Sagar,5,SC,Madhya Pradesh [1947 - 1999],Virendra Kumar,Bharatiya Janta Party,1053790,600544,57.0 %,148404,24.7%
Saharanpur,84,GEN,Uttar Pradesh [1947 - 1999],Nakli Singh,Bharatiya Janta Party,1237571,835676,67.5 %,59836,7.2%
Saharsa,20,GEN,Bihar [1947 - 1999],Anuplal Yadav,Rashtriya Janata Dal,1141534,738969,64.7 %,54168,7.3%
Saidpur,49,SC,Uttar Pradesh [1947 - 1999],Vijay,Bharatiya Janta Party,1295938,705565,54.4 %,825,0.1%
Salem,16,GEN,Tamil Nadu,Ramamurthy K.,Independent,1178177,679778,57.7 %,135880,20.0%
Salempur,42,GEN,Uttar Pradesh [1947 - 1999],Hari Kewal Prasad,Samata Party,1264615,633834,50.1 %,39021,6.2%
Salumber,17,GEN,Rajasthan,Bheru Lal (MEENA),Indian National Congress,1082942,620767,57.3 %,77882,12.5%
Samastipur,17,GEN,Bihar [1947 - 1999],Ajit Kumar Mehta,Rashtriya Janata Dal,1218831,801116,65.7 %,37654,4.7%
Sambalpur,17,GEN,Orissa,Prasanna Acharya,Biju Janata Dal,1156375,691446,59.8 %,24768,3.6%
Sambhal,9,GEN,Uttar Pradesh [1947 - 1999],Mulayam Singh Yadav,Samajwadi Party,1075593,762261,70.9 %,166682,21.9%
Sangli,46,GEN,Maharashtra,Patil Madan Vishwanath,Indian National Congress,1022342,619434,60.6 %,73239,11.8%
Sangrur,10,GEN,Punjab,Surjit Singh Barnala,Shiromani Akali Dal,1125284,747116,66.4 %,82165,11.0%
Sarangarh,16,SC,Madhya Pradesh [1947 - 1999],Paras Ram Bharadwaj,Indian National Congress,1036614,641329,61.9 %,6387,1.0%
Sasaram,38,SC,Bihar [1947 - 1999],Muni Lall,Bharatiya Janta Party,1144160,682985,59.7 %,88728,13.0%
Satara,44,GEN,Maharashtra,Abhaysinh Shahumaharaj Bhosale,Indian National Congress,965772,605525,62.7 %,181476,30.0%
Satna,8,GEN,Madhya Pradesh [1947 - 1999],Ramanand Singh,Bharatiya Janta Party,1134075,732273,64.6 %,44485,6.1%
Sawai Madhopur,11,ST,Rajasthan,Usha,Indian National Congress,1177149,593263,50.4 %,62334,10.5%
Secunderabad,31,GEN,Andhra Pradesh,Bandaru Dattatreya,Bharatiya Janta Party,1693970,906699,53.5 %,185910,20.5%
Seoni,26,GEN,Madhya Pradesh [1947 - 1999],Vimla Varma,Indian National Congress,1060569,670268,63.2 %,23721,3.5%
Serampore,26,GEN,West Bengal,Akbor Ali Khandoker,West Bengal Trinamool Congress,1308205,998052,76.3 %,44611,4.5%
Shahabad,16,GEN,Uttar Pradesh [1947 - 1999],Raghvendra Singh,Bharatiya Janta Party,1123800,629467,56.0 %,20612,3.3%
Shahdol,11,ST,Madhya Pradesh [1947 - 1999],Gyan Singh,Bharatiya Janta Party,1150990,700051,60.8 %,39734,5.7%
Shahjahanpur,14,GEN,Uttar Pradesh [1947 - 1999],Satyapal Singh Yadav,Bharatiya Janta Party,1116692,629796,56.4 %,22685,3.6%
Shajapur,33,SC,Madhya Pradesh [1947 - 1999],Gehlot Thavarchand,Bharatiya Janta Party,1121658,775212,69.1 %,18994,2.5%
Sheohar,12,GEN,Bihar [1947 - 1999],Anand Mohan,All India Rashtriya Janata Party,1077623,717601,66.6 %,93144,13.0%
Shillong,1,ST,Meghalaya,Paty Ripple Kyndiah,Indian National Congress,713395,525796,73.7 %,6012,1.1%
Shimoga,21,GEN,Karnataka,Ayanoor Manjunath,Bharatiya Janta Party,1110135,786730,70.9 %,159907,20.3%
Sholapur,37,GEN,Maharashtra,Shinde Sushilkumar Sambhajirao,Indian National Congress,1007312,615635,61.1 %,104372,17.0%
Siddipet,32,SC,Andhra Pradesh,Malyala Rajaiah,Telugu Desam,1568558,1004227,64.0 %,11025,1.1%
Sidhi,10,ST,Madhya Pradesh [1947 - 1999],Jagannath Singh,Bharatiya Janta Party,1210226,726000,60.0 %,46532,6.4%
Sikar,5,GEN,Rajasthan,Subhash Mahariya,Bharatiya Janta Party,1243952,796943,64.1 %,41322,5.2%
Sikkim,1,GEN,Sikkim,Bhim Pd. Dahal,Sikkim Democratic Front,236494,158787,67.1 %,50829,32.0%
Silchar,2,GEN,Assam,Kabindra Purkayastha,Bharatiya Janta Party,826607,650377,78.7 %,19940,3.1%
Simla,1,GEN,Himachal Pradesh,Karishan Datt Sultanpuri,Indian National Congress,909670,634282,69.7 %,42025,6.6%
Singhbhum,51,ST,Bihar [1947 - 1999],Vijay Singh Soy,Indian National Congress,846008,525424,62.1 %,10830,2.1%
Sirsa,10,GEN,Haryana,Dr.Sushil Kumar Indora,Haryana Lok Dal (RASTRIYA),1073350,742037,69.1 %,93930,12.7%
Sitamarhi,11,GEN,Bihar [1947 - 1999],Sita Ram Yadav,Rashtriya Janata Dal,1124360,774022,68.8 %,23509,3.0%
Sitapur,17,GEN,Uttar Pradesh [1947 - 1999],Janardan Prasad Misra,Bharatiya Janta Party,1101392,656625,59.6 %,27920,4.3%
Sivaganga,33,GEN,Tamil Nadu,"Chidambaram, P.",Tamil Maanila Congress (MOOPANAR),1076206,618259,57.5 %,59141,9.6%
Sivakasi,35,GEN,Tamil Nadu,Vaiko,Marumalarchi Dravida Munnetra Kazhagam,1203627,781757,65.0 %,134923,17.3%
Siwan,5,GEN,Bihar [1947 - 1999],M.Sahabuddin,Rashtriya Janata Dal,987686,675420,68.4 %,120484,17.8%
Sonepat,4,GEN,Haryana,Kishan Singh,Haryana Lok Dal (RASTRIYA),1059823,699624,66.0 %,137324,19.6%
South Delhi,2,GEN,Delhi [1977 Onwards],Sushma Swaraj,Bharatiya Janta Party,1156075,569597,49.3 %,116713,20.5%
Srikakulam,1,GEN,Andhra Pradesh,Kinjarapu Yerrannaidu,Telugu Desam,979623,673199,68.7 %,86365,12.8%
Srinagar,2,GEN,Jammu & Kashmir,Omar Abdullah,Jammu & Kashmir National Conference,853183,256490,30.1 %,70839,27.6%
Sriperumbudur,4,GEN,Tamil Nadu,"Venugopal, K.",All India Anna Dravida Munnetra Kazhagam,1266643,724858,57.2 %,23795,3.3%
Sultanpur,26,GEN,Uttar Pradesh [1947 - 1999],Debendra Bahadur Rai,Bharatiya Janta Party,1223178,677235,55.4 %,64448,9.5%
Sundargarh,20,GEN,Orissa,Jual Oram,Bharatiya Janta Party,1158871,680038,58.7 %,126028,18.5%
Surat,24,GEN,Gujarat,Kashiram Rana,Bharatiya Janta Party,1898601,895005,47.1 %,304022,34.0%
Surendranagar,2,GEN,Gujarat,Dave Bhavnaben Kardamkumar,Bharatiya Janta Party,951167,589054,61.9 %,9661,1.6%
Surguja,12,ST,Madhya Pradesh [1947 - 1999],Larang Sai,Bharatiya Janta Party,1052905,686192,65.2 %,20620,3.0%
Tamluk,30,GEN,West Bengal,Lakshman Chandra Seth,Communist Party Of India (MARXIST),1088343,942965,86.6 %,87952,9.3%
Tarn Taran,3,GEN,Punjab,Prem Singh Lalpura,Shiromani Akali Dal,1071034,600051,56.0 %,141918,23.7%
Tehri Garhwal,1,GEN,Uttar Pradesh [1947 - 1999],Manabendra Shah,Bharatiya Janta Party,1144780,513191,44.8 %,182092,35.5%
Tenali,14,GEN,Andhra Pradesh,P.Shiv Shanker,Indian National Congress,960503,632751,65.9 %,14536,2.3%
Tenkasi,37,SC,Tamil Nadu,"Murugesan,s.",All India Anna Dravida Munnetra Kazhagam,1014494,662321,65.3 %,97267,14.7%
Tezpur,9,GEN,Assam,Moni Kumar Subba,Indian National Congress,970933,674288,69.5 %,130349,19.3%
Thane,10,GEN,Maharashtra,Paranjpe Prakash Vishwanath,Shiv Sena,2870177,945846,33.0 %,249579,26.4%
Thanjavur,31,GEN,Tamil Nadu,"Palanimanickam, S.S.",Dravida Munetra Kazhagam,1013609,645815,63.7 %,48204,7.5%
Tindivanam,10,GEN,Tamil Nadu,Ramachandran N. Gingee,Marumalarchi Dravida Munnetra Kazhagam,1065026,675110,63.4 %,31453,4.7%
Tiruchendur,38,GEN,Tamil Nadu,Ramaraajan,All India Anna Dravida Munnetra Kazhagam,1014366,547234,54.0 %,46855,8.6%
Tiruchengode,17,GEN,Tamil Nadu,Palaniswamy K.,All India Anna Dravida Munnetra Kazhagam,1460292,781858,53.5 %,104809,13.4%
Tiruchirappalli,27,SC,Tamil Nadu,Rangarajan Kumaramangalam,Bharatiya Janta Party,1178258,647694,55.0 %,11455,1.8%
Tirunelveli,36,GEN,Tamil Nadu,"Janarthanan, R.",All India Anna Dravida Munnetra Kazhagam,1075467,609616,56.7 %,6904,1.1%
Tirupathi,20,SC,Andhra Pradesh,Chintha Mohan,Indian National Congress,1187901,759887,64.0 %,9346,1.2%
Tiruppattur,8,GEN,Tamil Nadu,Venugopal. D,Dravida Munetra Kazhagam,1093701,699895,64.0 %,274,0.0%
Tonk,13,GEN,Rajasthan,Dowarka Parshad Bairwa,Indian National Congress,1109239,604325,54.5 %,57469,9.5%
Trichur,9,SC,Kerala,V.V. Raghavan,Communist Party Of India,1024211,729425,71.2 %,18409,2.5%
Tripura East,2,ST,Tripura,Baju Ban Riyan,Communist Party Of India (MARXIST),822682,651186,79.2 %,72686,11.2%
Tripura West,1,GEN,Tripura,Samar Choudhury,Communist Party Of India (MARXIST),904781,745574,82.4 %,18876,2.5%
Trivandrum,20,GEN,Kerala,K. Karunakaran,Indian National Congress,1166449,766800,65.7 %,15398,2.0%
Tumkur,8,GEN,Karnataka,S.Mallikarjunaiah,Bharatiya Janta Party,1080851,728992,67.5 %,71187,9.8%
Tura,2,ST,Meghalaya,Purno Agitok Sangma,Indian National Congress,444099,335094,75.5 %,177659,53.0%
Udaipur,18,GEN,Rajasthan,Shanti Lal Chaplot,Bharatiya Janta Party,1208894,746888,61.8 %,11447,1.5%
Udhampur,5,GEN,Jammu & Kashmir,Prof. Chaman Lal Gupta,Bharatiya Janta Party,1016243,522899,51.5 %,81364,15.6%
Udupi,18,SC,Karnataka,I.M.Jayarama Shetty,Bharatiya Janta Party,1007362,678749,67.4 %,56568,8.3%
Ujjain,38,SC,Madhya Pradesh [1947 - 1999],Dr. Satyanarayan Jatiya,Bharatiya Janta Party,1031238,632954,61.4 %,93887,14.8%
Uluberia,25,GEN,West Bengal,Hannan Mollah,Communist Party Of India (MARXIST),1083621,862695,79.6 %,113530,13.2%
Unnao,22,GEN,Uttar Pradesh [1947 - 1999],Devi Bux,Bharatiya Janta Party,1187334,637581,53.7 %,8129,1.3%
Vaishali,9,GEN,Bihar [1947 - 1999],Raghuvansh Prasad Singh,Rashtriya Janata Dal,1049832,742358,70.7 %,41494,5.6%
Vandavasi,9,GEN,Tamil Nadu,Durai M.,Pattali Makkal Katchi,1075770,667287,62.0 %,65075,9.8%
Varanasi,52,GEN,Uttar Pradesh [1947 - 1999],Shankar Prasad Jaiswal,Bharatiya Janta Party,1388212,654935,47.2 %,151946,23.2%
Vellore,7,GEN,Tamil Nadu,Shanmugam N.T.,Pattali Makkal Katchi,1101216,693560,63.0 %,26405,3.8%
Vidisha,31,GEN,Madhya Pradesh [1947 - 1999],Shivraj Singh Chauhan,Bharatiya Janta Party,1099357,667456,60.7 %,137858,20.7%
Vijayawada,13,GEN,Andhra Pradesh,Upendra Parvathaneni,Indian National Congress,1345242,910621,67.7 %,30067,3.3%
Visakhapatnam,4,GEN,Andhra Pradesh,Subbarami Reddy.T,Indian National Congress,1391596,904549,65.0 %,61517,6.8%
Vishnupur,36,GEN,West Bengal,Sandhya Bauri,Communist Party Of India (MARXIST),1064074,862530,81.1 %,173241,20.1%
Warangal,39,GEN,Andhra Pradesh,Azmeera Chandulal,Telugu Desam,1126733,793614,70.4 %,24801,3.1%
Wardha,27,GEN,Maharashtra,Datta Meghe,Indian National Congress,1062924,690358,65.0 %,83083,12.0%
Washim,20,ST,Maharashtra,Naik Sudhakarrao Rajusing,Indian National Congress,1008076,641162,63.6 %,108590,16.9%
Yavatmal,28,GEN,Maharashtra,Uttamrao Deorao Patil,Indian National Congress,1032285,622446,60.3 %,54673,8.8%
